INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
7000302	7	1	0	0	0	0	18	1727106	247342	58204	65643	11521	35	35	0	0	55	35	35	35	35	0	4
7000303	6	1	0	0	0	0	18	2008432	190238	72504	61691	10078	35	35	0	0	55	35	35	35	35	0	4
7000401	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7000402	8	1	0	0	0	0	18	1511735	208871	60129	78436	12435	35	35	0	0	55	35	35	35	35	0	4
7000403	7	1	0	0	0	0	18	1727106	247342	58204	65643	11521	35	35	0	0	55	35	35	35	35	0	4
7000501	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7000502	8	1	0	0	0	0	18	1511735	208871	60129	78436	12435	35	35	0	0	55	35	35	35	35	0	4
7000601	24	1	5	5	0	1	18	2813543	213300	85329	65459	10048	35	35	0	0	55	35	35	35	35	0	4
7000602	8	1	0	0	0	0	18	1511735	208871	60129	78436	12435	35	35	0	0	55	35	35	35	35	0	4
7000603	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7000701	24	1	0	0	0	0	18	2009673	193909	77571	59508	10048	35	35	0	0	55	35	35	35	35	0	4
7000702	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7000703	820	1	0	0	0	0	18	1818427	163783	63308	54819	9112	35	35	0	0	55	35	35	35	35	0	4
7000801	821	1	0	0	0	0	18	1754940	168440	71803	53344	8996	35	35	0	0	55	35	35	35	35	0	4
7000802	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7000901	822	1	5	5	0	1	18	2521881	181392	77376	56645	9157	35	35	0	0	55	35	35	35	35	0	4
7000902	821	1	0	0	0	0	18	1754940	168440	71803	53344	8996	35	35	0	0	55	35	35	35	35	0	4
7000903	820	1	0	0	0	0	18	1818427	163783	63308	54819	9112	35	35	0	0	55	35	35	35	35	0	4
7001001	400	1	15	15	2	2	3	3842380	246672	87649	77546	10184	35	35	0	0	55	35	35	35	35	0	4
7001002	24	1	0	0	0	0	18	2009673	193909	77571	59508	10048	35	35	0	0	55	35	35	35	35	0	4
7001003	28	1	0	0	0	0	18	1412823	191740	53904	59214	10868	35	35	0	0	55	35	35	35	35	0	4
7100101	1	1	0	0	0	0	18	1892590	187577	76093	52445	9553	35	35	0	0	55	35	35	35	35	0	4
7100201	2	1	0	0	0	0	18	1545256	235061	62701	68092	9152	35	35	0	0	55	35	35	35	35	0	4
7100301	22	1	5	5	0	1	18	2731350	206588	79315	66677	9255	35	35	0	0	55	35	35	35	35	0	4
7100302	1	1	0	0	0	0	18	1892590	187577	76093	52445	9553	35	35	0	0	55	35	35	35	35	0	4
7100303	2	1	0	0	0	0	18	1545256	235061	62701	68092	9152	35	35	0	0	55	35	35	35	35	0	4
7100401	32	1	0	0	0	0	18	1996117	178499	70814	52445	9016	35	35	0	0	55	35	35	35	35	0	4
7100402	1	1	0	0	0	0	18	1892590	187577	76093	52445	9553	35	35	0	0	55	35	35	35	35	0	4
7100501	32	1	0	0	0	0	18	1996117	178499	70814	52445	9016	35	35	0	0	55	35	35	35	35	0	4
7100502	2	1	0	0	0	0	18	1545256	235061	62701	68092	9152	35	35	0	0	55	35	35	35	35	0	4
7100601	35	1	5	5	0	1	18	2340639	252258	66943	83377	13139	35	35	0	0	55	35	35	35	35	0	4
7100602	32	1	0	0	0	0	18	1996117	178499	70814	52445	9016	35	35	0	0	55	35	35	35	35	0	4
7100603	2	1	0	0	0	0	18	1545256	235061	62701	68092	9152	35	35	0	0	55	35	35	35	35	0	4
7100701	35	1	0	0	0	0	18	1671885	229325	60857	75797	13139	35	35	0	0	55	35	35	35	35	0	4
7100702	820	1	0	0	0	0	18	1932079	174019	67264	58245	9681	35	35	0	0	55	35	35	35	35	0	4
7100801	821	1	0	0	0	0	18	1864624	178968	76291	56678	9559	35	35	0	0	55	35	35	35	35	0	4
7100802	35	1	0	0	0	0	18	1671885	229325	60857	75797	13139	35	35	0	0	55	35	35	35	35	0	4
7100901	24	1	5	5	0	1	18	2989389	226631	90662	69550	10676	35	35	0	0	55	35	35	35	35	0	4
7100902	821	1	0	0	0	0	18	1864624	178968	76291	56678	9559	35	35	0	0	55	35	35	35	35	0	4
7100903	35	1	0	0	0	0	18	1671885	229325	60857	75797	13139	35	35	0	0	55	35	35	35	35	0	4
7101001	202	1	15	15	2	2	3	3392205	265353	91376	71797	10459	35	35	0	0	55	35	35	35	35	0	4
7101002	24	1	0	0	0	0	18	2135278	206028	82420	63227	10676	35	35	0	0	55	35	35	35	35	0	4
7101003	35	1	0	0	0	0	18	1671885	229325	60857	75797	13139	35	35	0	0	55	35	35	35	35	0	4
7200101	5	1	0	0	0	0	19	1739060	242135	67890	60927	11039	36	36	0	0	56	36	36	36	36	0	4
7200201	11	1	0	0	0	0	19	2059982	197784	75970	59627	9653	36	36	0	0	56	36	36	36	36	0	4
7200301	10	1	5	5	0	1	19	2489545	283238	67049	69673	10830	36	36	0	0	56	36	36	36	36	0	4
7200302	11	1	0	0	0	0	19	2059982	197784	75970	59627	9653	36	36	0	0	56	36	36	36	36	0	4
7200303	5	1	0	0	0	0	19	1739060	242135	67890	60927	11039	36	36	0	0	56	36	36	36	36	0	4
7200401	10	1	0	0	0	0	19	1778247	257489	60954	63339	10830	36	36	0	0	56	36	36	36	36	0	4
7200402	5	1	0	0	0	0	19	1739060	242135	67890	60927	11039	36	36	0	0	56	36	36	36	36	0	4
7200501	10	1	0	0	0	0	19	1778247	257489	60954	63339	10830	36	36	0	0	56	36	36	36	36	0	4
7200502	11	1	0	0	0	0	19	2059982	197784	75970	59627	9653	36	36	0	0	56	36	36	36	36	0	4
7200601	9	1	5	5	0	1	19	2331542	268178	69887	71263	10330	36	36	0	0	56	36	36	36	36	0	4
7200602	10	1	0	0	0	0	19	1778247	257489	60954	63339	10830	36	36	0	0	56	36	36	36	36	0	4
7200603	11	1	0	0	0	0	19	2059982	197784	75970	59627	9653	36	36	0	0	56	36	36	36	36	0	4
7200701	9	1	0	0	0	0	19	1665387	243798	63534	64784	10330	36	36	0	0	56	36	36	36	36	0	4
7200702	11	1	0	0	0	0	19	2059982	197784	75970	59627	9653	36	36	0	0	56	36	36	36	36	0	4
7200703	5	1	0	0	0	0	19	1739060	242135	67890	60927	11039	36	36	0	0	56	36	36	36	36	0	4
7200801	9	1	0	0	0	0	19	1665387	243798	63534	64784	10330	36	36	0	0	56	36	36	36	36	0	4
7200802	12	1	0	0	0	0	19	2023720	182592	72385	58372	9631	36	36	0	0	56	36	36	36	36	0	4
7200901	4	1	5	5	0	1	19	2454459	252657	72973	69182	10675	36	36	0	0	56	36	36	36	36	0	4
7200902	9	1	0	0	0	0	19	1665387	243798	63534	64784	10330	36	36	0	0	56	36	36	36	36	0	4
7200903	12	1	0	0	0	0	19	2023720	182592	72385	58372	9631	36	36	0	0	56	36	36	36	36	0	4
7201001	203	1	15	15	2	2	4	3075941	303482	82826	97453	13146	36	36	0	0	56	36	36	36	36	0	4
7201002	4	1	0	0	0	0	19	1753185	229689	66339	62893	10675	36	36	0	0	56	36	36	36	36	0	4
7201003	12	1	0	0	0	0	19	2023720	182592	72385	58372	9631	36	36	0	0	56	36	36	36	36	0	4
7300101	16	1	0	0	0	0	19	2029858	193132	79049	64483	10362	36	36	0	0	56	36	36	36	36	0	4
7300201	2	1	0	0	0	0	19	1727051	262715	70078	76102	10228	36	36	0	0	56	36	36	36	36	0	4
7300301	6	1	5	5	0	1	19	3339018	248499	94709	80583	11968	36	36	0	0	56	36	36	36	36	0	4
7300302	2	1	0	0	0	0	19	1727051	262715	70078	76102	10228	36	36	0	0	56	36	36	36	36	0	4
7300303	16	1	0	0	0	0	19	2029858	193132	79049	64483	10362	36	36	0	0	56	36	36	36	36	0	4
7300401	6	1	0	0	0	0	19	2385013	225908	86099	73258	11968	36	36	0	0	56	36	36	36	36	0	4
7300402	16	1	0	0	0	0	19	2029858	193132	79049	64483	10362	36	36	0	0	56	36	36	36	36	0	4
7300501	6	1	0	0	0	0	19	2385013	225908	86099	73258	11968	36	36	0	0	56	36	36	36	36	0	4
7300502	2	1	0	0	0	0	19	1727051	262715	70078	76102	10228	36	36	0	0	56	36	36	36	36	0	4
7300601	7	1	5	5	0	1	19	2871314	323090	76028	85746	13681	36	36	0	0	56	36	36	36	36	0	4
7300602	6	1	0	0	0	0	19	2385013	225908	86099	73258	11968	36	36	0	0	56	36	36	36	36	0	4
7300603	2	1	0	0	0	0	19	1727051	262715	70078	76102	10228	36	36	0	0	56	36	36	36	36	0	4
7300701	7	1	0	0	0	0	19	2050938	293718	69117	77951	13681	36	36	0	0	56	36	36	36	36	0	4
7300702	17	1	0	0	0	0	19	1999788	212416	70055	63323	11519	36	36	0	0	56	36	36	36	36	0	4
7300801	7	1	0	0	0	0	19	2050938	293718	69117	77951	13681	36	36	0	0	56	36	36	36	36	0	4
7300802	17	1	0	0	0	0	19	1999788	212416	70055	63323	11519	36	36	0	0	56	36	36	36	36	0	4
7300901	8	1	5	5	0	1	19	2513261	272838	78544	102457	14767	36	36	0	0	56	36	36	36	36	0	4
7300902	7	1	0	0	0	0	19	2050938	293718	69117	77951	13681	36	36	0	0	56	36	36	36	36	0	4
7300903	6	1	0	0	0	0	19	2385013	225908	86099	73258	11968	36	36	0	0	56	36	36	36	36	0	4
7301001	204	1	15	15	2	2	4	3865342	350408	92289	93060	12399	36	36	0	0	56	36	36	36	36	0	4
7301002	8	1	0	0	0	0	19	1795186	248035	71403	93143	14767	36	36	0	0	56	36	36	36	36	0	4
7301003	7	1	0	0	0	0	19	2050938	293718	69117	77951	13681	36	36	0	0	56	36	36	36	36	0	4
7400101	31	1	0	0	0	0	19	1626958	243068	67603	80566	13632	37	37	0	0	57	37	37	37	37	0	4
7400201	16	1	0	0	0	0	19	2136692	203297	83209	67877	10907	37	37	0	0	57	37	37	37	37	0	4
7400301	26	1	5	5	0	1	19	2995474	234080	90351	73489	10934	37	37	0	0	57	37	37	37	37	0	4
7400302	16	1	0	0	0	0	19	2136692	203297	83209	67877	10907	37	37	0	0	57	37	37	37	37	0	4
7400303	31	1	0	0	0	0	19	1626958	243068	67603	80566	13632	37	37	0	0	57	37	37	37	37	0	4
7400401	26	1	0	0	0	0	19	2139624	212800	82137	66808	10934	37	37	0	0	57	37	37	37	37	0	4
7400402	23	1	0	0	0	0	19	2045757	282480	80537	72876	13287	37	37	0	0	57	37	37	37	37	0	4
7400501	26	1	0	0	0	0	19	2139624	212800	82137	66808	10934	37	37	0	0	57	37	37	37	37	0	4
7400502	820	1	0	0	0	0	19	2273034	204729	79135	68524	11390	37	37	0	0	57	37	37	37	37	0	4
7400601	35	1	5	5	0	1	19	2753693	296774	78756	98090	15458	37	37	0	0	57	37	37	37	37	0	4
7400602	26	1	0	0	0	0	19	2139624	212800	82137	66808	10934	37	37	0	0	57	37	37	37	37	0	4
7400603	23	1	0	0	0	0	19	2045757	282480	80537	72876	13287	37	37	0	0	57	37	37	37	37	0	4
7400701	26	1	0	0	0	0	19	2139624	212800	82137	66808	10934	37	37	0	0	57	37	37	37	37	0	4
7400702	35	1	0	0	0	0	19	1966924	269794	71597	89173	15458	37	37	0	0	57	37	37	37	37	0	4
7400703	31	1	0	0	0	0	19	1626958	243068	67603	80566	13632	37	37	0	0	57	37	37	37	37	0	4
7400801	35	1	0	0	0	0	19	1966924	269794	71597	89173	15458	37	37	0	0	57	37	37	37	37	0	4
7400802	31	1	0	0	0	0	19	1626958	243068	67603	80566	13632	37	37	0	0	57	37	37	37	37	0	4
7400803	25	1	0	0	0	0	19	2009572	278750	79631	86156	9222	37	37	0	0	57	37	37	37	37	0	4
7400901	24	1	5	5	0	1	19	3516928	266625	106661	81823	12560	37	37	0	0	57	37	37	37	37	0	4
7400902	26	1	0	0	0	0	19	2139624	212800	82137	66808	10934	37	37	0	0	57	37	37	37	37	0	4
7400903	35	1	0	0	0	0	19	1966924	269794	71597	89173	15458	37	37	0	0	57	37	37	37	37	0	4
7401001	205	1	15	15	2	2	4	3625451	362205	102613	105577	14169	37	37	0	0	57	37	37	37	37	0	4
7401002	24	1	0	0	0	0	19	2512092	242386	96964	74385	12560	37	37	0	0	57	37	37	37	37	0	4
7401003	35	1	0	0	0	0	19	1966924	269794	71597	89173	15458	37	37	0	0	57	37	37	37	37	0	4
7500101	32	1	0	0	0	0	19	2465792	220498	87477	64785	11137	37	37	0	0	57	37	37	37	37	0	4
7500201	29	1	0	0	0	0	19	2105610	271249	74071	81422	12844	37	37	0	0	57	37	37	37	37	0	4
7500301	37	1	5	5	0	1	19	3162771	247098	91849	69468	11280	37	37	0	0	57	37	37	37	37	0	4
7500302	33	1	0	0	0	0	19	2046840	286273	77931	72390	12667	37	37	0	0	57	37	37	37	37	0	4
7500303	29	1	0	0	0	0	19	2105610	271249	74071	81422	12844	37	37	0	0	57	37	37	37	37	0	4
7500401	37	1	0	0	0	0	19	2259122	224634	83499	63153	11280	37	37	0	0	57	37	37	37	37	0	4
7500402	32	1	0	0	0	0	19	2465792	220498	87477	64785	11137	37	37	0	0	57	37	37	37	37	0	4
7500403	33	1	0	0	0	0	19	2046840	286273	77931	72390	12667	37	37	0	0	57	37	37	37	37	0	4
7500501	37	1	0	0	0	0	19	2259122	224634	83499	63153	11280	37	37	0	0	57	37	37	37	37	0	4
7500502	33	1	0	0	0	0	19	2046840	286273	77931	72390	12667	37	37	0	0	57	37	37	37	37	0	4
7500601	27	1	5	5	0	1	19	4018254	283525	104211	94940	12315	37	37	0	0	57	37	37	37	37	0	4
7500602	37	1	0	0	0	0	19	2259122	224634	83499	63153	11280	37	37	0	0	57	37	37	37	37	0	4
7500603	33	1	0	0	0	0	19	2046840	286273	77931	72390	12667	37	37	0	0	57	37	37	37	37	0	4
7500701	27	1	0	0	0	0	19	2870181	257750	94737	86309	12315	37	37	0	0	57	37	37	37	37	0	4
7500702	28	1	0	0	0	0	19	1854331	251659	70750	77718	14264	37	37	0	0	57	37	37	37	37	0	4
7500801	27	1	0	0	0	0	19	2870181	257750	94737	86309	12315	37	37	0	0	57	37	37	37	37	0	4
7500802	28	1	0	0	0	0	19	1854331	251659	70750	77718	14264	37	37	0	0	57	37	37	37	37	0	4
7500901	36	1	5	5	0	1	19	3564691	282940	107423	81818	13671	37	37	0	0	57	37	37	37	37	0	4
7500902	27	1	0	0	0	0	19	2870181	257750	94737	86309	12315	37	37	0	0	57	37	37	37	37	0	4
7500903	37	1	0	0	0	0	19	2259122	224634	83499	63153	11280	37	37	0	0	57	37	37	37	37	0	4
7501001	206	1	15	15	2	2	4	4760248	318496	109885	86005	12887	37	37	0	0	57	37	37	37	37	0	4
7501002	36	1	0	0	0	0	19	2546207	257218	97657	74380	13671	37	37	0	0	57	37	37	37	37	0	4
7501003	27	1	0	0	0	0	19	2870181	257750	94737	86309	12315	37	37	0	0	57	37	37	37	37	0	4
7600101	46	1	0	0	0	0	20	2360349	289055	78746	81257	12877	38	38	0	0	58	38	38	38	38	0	4
7600201	41	1	0	0	0	0	20	2137172	324675	83801	72798	14071	38	38	0	0	58	38	38	38	38	0	4
7600301	50	1	5	5	0	1	20	2996117	312578	95591	90113	13078	38	38	0	0	58	38	38	38	38	0	4
7600302	41	1	0	0	0	0	20	2137172	324675	83801	72798	14071	38	38	0	0	58	38	38	38	38	0	4
7600303	46	1	0	0	0	0	20	2360349	289055	78746	81257	12877	38	38	0	0	58	38	38	38	38	0	4
7600401	50	1	0	0	0	0	20	2140083	284162	86901	81921	13078	38	38	0	0	58	38	38	38	38	0	4
7600402	58	1	0	0	0	0	20	2595984	243262	86078	67460	11668	38	38	0	0	58	38	38	38	38	0	4
7600501	50	1	0	0	0	0	20	2140083	284162	86901	81921	13078	38	38	0	0	58	38	38	38	38	0	4
7600502	56	1	0	0	0	0	20	2183627	250721	83121	73654	12990	38	38	0	0	58	38	38	38	38	0	4
7600601	42	1	5	5	0	1	20	3331729	384357	99350	93322	15594	38	38	0	0	58	38	38	38	38	0	4
7600602	50	1	0	0	0	0	20	2140083	284162	86901	81921	13078	38	38	0	0	58	38	38	38	38	0	4
7600603	41	1	0	0	0	0	20	2137172	324675	83801	72798	14071	38	38	0	0	58	38	38	38	38	0	4
7600701	42	1	0	0	0	0	20	2379807	349416	90318	84838	15594	38	38	0	0	58	38	38	38	38	0	4
7600702	41	1	0	0	0	0	20	2137172	324675	83801	72798	14071	38	38	0	0	58	38	38	38	38	0	4
7600703	68	1	0	0	0	0	20	2141278	273437	82338	85113	12442	38	38	0	0	58	38	38	38	38	0	4
7600801	42	1	0	0	0	0	20	2379807	349416	90318	84838	15594	38	38	0	0	58	38	38	38	38	0	4
7600802	68	1	0	0	0	0	20	2141278	273437	82338	85113	12442	38	38	0	0	58	38	38	38	38	0	4
7600901	57	1	5	5	0	1	20	3614330	283686	111657	87855	12230	38	38	0	0	58	38	38	38	38	0	4
7600902	58	1	0	0	0	0	20	2595984	243262	86078	67460	11668	38	38	0	0	58	38	38	38	38	0	4
7600903	42	1	0	0	0	0	20	2379807	349416	90318	84838	15594	38	38	0	0	58	38	38	38	38	0	4
7601001	402	1	15	15	2	2	5	4237515	342373	93462	124712	16861	38	38	0	0	58	38	38	38	38	0	4
7601002	57	1	0	0	0	0	20	2581664	257896	101506	79868	12230	38	38	0	0	58	38	38	38	38	0	4
7601003	42	1	0	0	0	0	20	2379807	349416	90318	84838	15594	38	38	0	0	58	38	38	38	38	0	4
7700101	48	1	0	0	0	0	20	2568642	236048	96370	73993	13235	38	38	0	0	58	38	38	38	38	0	4
7700201	45	1	0	0	0	0	20	1989641	271501	72855	96480	16432	38	38	0	0	58	38	38	38	38	0	4
7700301	46	1	5	5	0	1	20	3454693	332413	90558	93446	13462	38	38	0	0	58	38	38	38	38	0	4
7700302	45	1	0	0	0	0	20	1989641	271501	72855	96480	16432	38	38	0	0	58	38	38	38	38	0	4
7700303	48	1	0	0	0	0	20	2568642	236048	96370	73993	13235	38	38	0	0	58	38	38	38	38	0	4
7700401	46	1	0	0	0	0	20	2467638	302193	82326	84951	13462	38	38	0	0	58	38	38	38	38	0	4
7700402	47	1	0	0	0	0	20	1936731	287209	78777	85195	16314	38	38	0	0	58	38	38	38	38	0	4
7700501	41	1	0	0	0	0	20	2234316	339433	87610	76107	14710	38	38	0	0	58	38	38	38	38	0	4
7700502	47	1	0	0	0	0	20	1936731	287209	78777	85195	16314	38	38	0	0	58	38	38	38	38	0	4
7700601	42	1	5	5	0	1	20	3483172	401828	103866	97564	16303	38	38	0	0	58	38	38	38	38	0	4
7700602	41	1	0	0	0	0	20	2234316	339433	87610	76107	14710	38	38	0	0	58	38	38	38	38	0	4
7700603	46	1	0	0	0	0	20	2467638	302193	82326	84951	13462	38	38	0	0	58	38	38	38	38	0	4
7700701	42	1	0	0	0	0	20	2487980	365298	94424	88695	16303	38	38	0	0	58	38	38	38	38	0	4
7700702	40	1	0	0	0	0	20	2367553	284484	85827	89612	11492	38	38	0	0	58	38	38	38	38	0	4
7700801	40	1	0	0	0	0	20	2367553	284484	85827	89612	11492	38	38	0	0	58	38	38	38	38	0	4
7700901	66	1	5	5	0	1	20	3147933	341991	87169	114705	18137	38	38	0	0	58	38	38	38	38	0	4
7700902	42	1	0	0	0	0	20	2487980	365298	94424	88695	16303	38	38	0	0	58	38	38	38	38	0	4
7700903	40	1	0	0	0	0	20	2367553	284484	85827	89612	11492	38	38	0	0	58	38	38	38	38	0	4
7701001	207	1	15	15	2	2	5	4950084	425766	110828	124331	15398	38	38	0	0	58	38	38	38	38	0	4
7701002	66	1	0	0	0	0	20	2248523	310901	79244	104277	18137	38	38	0	0	58	38	38	38	38	0	4
7701003	40	1	0	0	0	0	20	2367553	284484	85827	89612	11492	38	38	0	0	58	38	38	38	38	0	4
7800101	61	1	0	0	0	0	20	2198633	301859	90596	87344	14702	39	39	0	0	59	39	39	39	39	0	4
7800201	56	1	0	0	0	0	20	2382139	273514	90678	80350	14171	39	39	0	0	59	39	39	39	39	0	4
7800301	57	1	5	5	0	1	20	3942906	309475	121808	95842	13342	39	39	0	0	59	39	39	39	39	0	4
7800302	56	1	0	0	0	0	20	2382139	273514	90678	80350	14171	39	39	0	0	59	39	39	39	39	0	4
7800303	61	1	0	0	0	0	20	2198633	301859	90596	87344	14702	39	39	0	0	59	39	39	39	39	0	4
7800401	57	1	0	0	0	0	20	2816361	281341	110734	87129	13342	39	39	0	0	59	39	39	39	39	0	4
7800402	58	1	0	0	0	0	20	2831983	265377	93903	73593	12729	39	39	0	0	59	39	39	39	39	0	4
7800501	57	1	0	0	0	0	20	2816361	281341	110734	87129	13342	39	39	0	0	59	39	39	39	39	0	4
7800502	49	1	0	0	0	0	20	2666228	359152	97143	103749	15367	39	39	0	0	59	39	39	39	39	0	4
7800601	52	1	5	5	0	1	20	3494213	362136	98835	120043	18495	39	39	0	0	59	39	39	39	39	0	4
7800602	57	1	0	0	0	0	20	2816361	281341	110734	87129	13342	39	39	0	0	59	39	39	39	39	0	4
7800603	49	1	0	0	0	0	20	2666228	359152	97143	103749	15367	39	39	0	0	59	39	39	39	39	0	4
7800701	57	1	0	0	0	0	20	2816361	281341	110734	87129	13342	39	39	0	0	59	39	39	39	39	0	4
7800702	50	1	0	0	0	0	20	2334636	309995	94801	89368	14267	39	39	0	0	59	39	39	39	39	0	4
7800801	52	1	0	0	0	0	20	2495866	329215	89850	109130	18495	39	39	0	0	59	39	39	39	39	0	4
7800802	50	1	0	0	0	0	20	2334636	309995	94801	89368	14267	39	39	0	0	59	39	39	39	39	0	4
7800901	53	1	5	5	0	1	20	3940410	409220	102930	114315	17617	39	39	0	0	59	39	39	39	39	0	4
7800902	52	1	0	0	0	0	20	2495866	329215	89850	109130	18495	39	39	0	0	59	39	39	39	39	0	4
7800903	57	1	0	0	0	0	20	2816361	281341	110734	87129	13342	39	39	0	0	59	39	39	39	39	0	4
7801001	208	1	15	15	2	2	5	5260580	410798	137518	121892	12778	39	39	0	0	59	39	39	39	39	0	4
7801002	53	1	0	0	0	0	20	2814578	372018	93572	103922	17617	39	39	0	0	59	39	39	39	39	0	4
7801003	52	1	0	0	0	0	20	2495866	329215	89850	109130	18495	39	39	0	0	59	39	39	39	39	0	4
7900101	51	1	0	0	0	0	20	2046555	313776	81037	92417	17382	39	39	0	0	59	39	39	39	39	0	4
7900201	68	1	0	0	0	0	20	2433271	310723	93567	96719	14138	39	39	0	0	59	39	39	39	39	0	4
7900301	67	1	5	5	0	1	20	3740136	388659	113020	107196	17438	39	39	0	0	59	39	39	39	39	0	4
7900302	68	1	0	0	0	0	20	2433271	310723	93567	96719	14138	39	39	0	0	59	39	39	39	39	0	4
7900303	69	1	0	0	0	0	20	2955691	369086	108483	111108	13663	39	39	0	0	59	39	39	39	39	0	4
7900401	67	1	0	0	0	0	20	2671525	353327	102745	97451	17438	39	39	0	0	59	39	39	39	39	0	4
7900402	69	1	0	0	0	0	20	2955691	369086	108483	111108	13663	39	39	0	0	59	39	39	39	39	0	4
7900501	67	1	0	0	0	0	20	2671525	353327	102745	97451	17438	39	39	0	0	59	39	39	39	39	0	4
7900502	60	1	0	0	0	0	20	2131800	306798	85758	96485	17213	39	39	0	0	59	39	39	39	39	0	4
7900503	69	1	0	0	0	0	20	2955691	369086	108483	111108	13663	39	39	0	0	59	39	39	39	39	0	4
7900601	62	1	5	5	0	1	20	3155333	361669	95178	131110	19942	39	39	0	0	59	39	39	39	39	0	4
7900602	67	1	0	0	0	0	20	2671525	353327	102745	97451	17438	39	39	0	0	59	39	39	39	39	0	4
7900603	69	1	0	0	0	0	20	2955691	369086	108483	111108	13663	39	39	0	0	59	39	39	39	39	0	4
7900701	62	1	0	0	0	0	20	2253809	328790	86525	119191	19942	39	39	0	0	59	39	39	39	39	0	4
7900702	69	1	0	0	0	0	20	2955691	369086	108483	111108	13663	39	39	0	0	59	39	39	39	39	0	4
7900703	51	1	0	0	0	0	20	2046555	313776	81037	92417	17382	39	39	0	0	59	39	39	39	39	0	4
7900801	62	1	0	0	0	0	20	2253809	328790	86525	119191	19942	39	39	0	0	59	39	39	39	39	0	4
7900802	67	1	0	0	0	0	20	2671525	353327	102745	97451	17438	39	39	0	0	59	39	39	39	39	0	4
7900803	60	1	0	0	0	0	20	2131800	306798	85758	96485	17213	39	39	0	0	59	39	39	39	39	0	4
7900901	59	1	5	5	0	1	20	3563186	406669	96057	133151	18923	39	39	0	0	59	39	39	39	39	0	4
7900902	60	1	0	0	0	0	20	2131800	306798	85758	96485	17213	39	39	0	0	59	39	39	39	39	0	4
7900903	62	1	0	0	0	0	20	2253809	328790	86525	119191	19942	39	39	0	0	59	39	39	39	39	0	4
7901001	209	1	15	15	2	2	5	4104777	418614	113826	144486	18083	39	39	0	0	59	39	39	39	39	0	4
7901002	59	1	0	0	0	0	20	2545133	369699	87325	121047	18923	39	39	0	0	59	39	39	39	39	0	4
7901003	62	1	0	0	0	0	20	2253809	328790	86525	119191	19942	39	39	0	0	59	39	39	39	39	0	4
8000101	2	1	0	0	0	0	21	2363333	359505	95896	104140	13997	40	40	0	0	60	40	40	40	40	0	4
8000201	17	1	0	0	0	0	21	2736552	290675	95865	86653	15763	40	40	0	0	60	40	40	40	40	0	4
8000301	6	1	5	5	0	1	21	4569183	340051	129601	110272	16377	40	40	0	0	60	40	40	40	40	0	4
8000302	17	1	0	0	0	0	21	2736552	290675	95865	86653	15763	40	40	0	0	60	40	40	40	40	0	4
8000303	2	1	0	0	0	0	21	2363333	359505	95896	104140	13997	40	40	0	0	60	40	40	40	40	0	4
8000401	6	1	0	0	0	0	21	3263702	309138	117819	100248	16377	40	40	0	0	60	40	40	40	40	0	4
8000402	17	1	0	0	0	0	21	2736552	290675	95865	86653	15763	40	40	0	0	60	40	40	40	40	0	4
8000403	16	1	0	0	0	0	21	2777700	264286	108172	88240	14180	40	40	0	0	60	40	40	40	40	0	4
8000501	6	1	0	0	0	0	21	3263702	309138	117819	100248	16377	40	40	0	0	60	40	40	40	40	0	4
8000502	16	1	0	0	0	0	21	2777700	264286	108172	88240	14180	40	40	0	0	60	40	40	40	40	0	4
8000601	7	1	5	5	0	1	21	3929166	442124	104039	117337	18722	40	40	0	0	60	40	40	40	40	0	4
8000602	6	1	0	0	0	0	21	3263702	309138	117819	100248	16377	40	40	0	0	60	40	40	40	40	0	4
8000603	16	1	0	0	0	0	21	2777700	264286	108172	88240	14180	40	40	0	0	60	40	40	40	40	0	4
8000701	6	1	0	0	0	0	21	3263702	309138	117819	100248	16377	40	40	0	0	60	40	40	40	40	0	4
8000702	25	1	0	0	0	0	21	2612443	362375	103520	112002	11989	40	40	0	0	60	40	40	40	40	0	4
8000703	31	1	0	0	0	0	21	2115046	315988	87884	104736	17722	40	40	0	0	60	40	40	40	40	0	4
8000801	7	1	0	0	0	0	21	2806547	401930	94581	106670	18722	40	40	0	0	60	40	40	40	40	0	4
8000802	25	1	0	0	0	0	21	2612443	362375	103520	112002	11989	40	40	0	0	60	40	40	40	40	0	4
8000803	31	1	0	0	0	0	21	2115046	315988	87884	104736	17722	40	40	0	0	60	40	40	40	40	0	4
8000901	8	1	5	5	0	1	21	3439199	373358	107481	140205	20207	40	40	0	0	60	40	40	40	40	0	4
8000902	7	1	0	0	0	0	21	2806547	401930	94581	106670	18722	40	40	0	0	60	40	40	40	40	0	4
8000903	31	1	0	0	0	0	21	2115046	315988	87884	104736	17722	40	40	0	0	60	40	40	40	40	0	4
